TransactionID	CustomerID	Product	Quantity	UnitPrice	TotalPrice	TransactionDate	City
348	CUST08020	ETL Pipelines 101	6	245.60	1473.60	16-11-2024	Dallas
349	CUST07502	Data Modeling Basics	2	178.25	356.50	20-11-2025	Chicago
350	CUST02195	Data Warehousing 101	1	275.30		2024-09-01	Denver
351	CUST06365	Python for Data Engineers	5	289.99	1449.95	21-05-2024	Philadelphia
352	CUST02839	ETL Pipelines 101	2	245.60	491.20	2025-05-16	Denver
353	CUST00879	Data Governance 101	3	220.10	660.30	2024-01-10	Miami
354	CUST08282	NoSQL Essentials	4	199.99	799.96	22-02-2025	Philadelphia
355	CUST02741	Big Data Essentials	5	421.85	2109.25	02/01/2024	Boston
356	CUST08809	SQL for Analysts	2	149.00		13-04-2025	Minneapolis
357	CUST01872	SQL for Analysts	5	149.00	745.00	2025-01-10	Seattle
358	CUST03581	Python for Data Engineers	1	289.99		10/31/2025	Chicago
359	CUST04306	Data Warehousing 101	1	275.30	275.30	03/25/2025	New York
360	CUST05745	Data Governance 101	6	220.10	1320.60	16-09-2025	Denver
361	CUST03391	Airflow Fundamentals	1	265.75	265.75	2025-08-06	Portland
362	CUST04795	SQL for Analysts	5	149.00	745.00	2024/09/30	New York
363	CUST06744	GenAI for Engineers	1	349.50		10/10/2024	Austin
364	CUST02397	Kafka Streaming Intro	3	399.00	1197.00	09/10/2024	Dallas
365	CUST04403	NoSQL Essentials	4	199.99	799.96	2025-01-19	San Francisco
366	CUST06047	AWS Foundations	4	310.45	1241.80	01-12-2024	San Francisco
367	CUST05870	Data Governance 101	1	220.10	220.10	2025-07-01	Philadelphia
368	CUST05290	Data Governance 101	3	220.10	660.30	2024-12-11	Austin
369	CUST05632	GenAI for Engineers		349.50		2024-02-19	San Diego
370	CUST02589	AWS Foundations	4	310.45	1241.80	2024/01/01	Philadelphia
371	CUST02162	GenAI for Engineers	6	349.50	2097.00	2024-11-05	Portland
372	CUST01351	Data Warehousing 101	6	275.30	1651.80	2025-10-26	Dallas
373	CUST03837	Python for Data Engineers	6	289.99		03-04-2024	Houston
374	CUST03706	ETL Pipelines 101	6	245.60	1473.60	2025-03-31	Atlanta
375	CUST06920	Kafka Streaming Intro	2	399.00	798.00	2025-05-04	Dallas
376	CUST01691	Data Warehousing 101	3	275.30	825.90	2024-11-02	Austin
377	CUST01121	ETL Pipelines 101	5	245.60	1228.00	09-01-2024	Denver
378	CUST02481	GenAI for Engineers	4	349.50		22-09-2025	Miami
379	CUST02018	Data Modeling Basics	6	178.25		2025-01-28	Philadelphia
380	CUST04538	NoSQL Essentials	1	199.99	199.99	11-09-2024	Chicago
381	CUST04943	Cloud Fundamentals	5	199.50		2025-09-13	Dallas
382	CUST03922	AWS Foundations	4	310.45	1241.80	2024-04-25	San Francisco
383	CUST05917	GenAI for Engineers	3	349.50	1048.50	2024-05-15	Philadelphia
384	CUST07718	Airflow Fundamentals	1	265.75		18-01-2024	Houston
385	CUST00991	Airflow Fundamentals	4	265.75	1063.00	2025-06-02	Philadelphia
386	CUST08792	ETL Pipelines 101	5	245.60	1228.00	2024-06-05	Chicago
387	CUST02546	ETL Pipelines 101	3	245.60	736.80	04-02-2025	San Francisco
388	CUST03910	Spark Intro	2	356.94	713.88	03/29/2024	New York
389	CUST05068	NoSQL Essentials		199.99		04-11-2025	New York
390	CUST00186	Hadoop Basics	4	63.01		2024-12-21	Portland
391	CUST04404	Kafka Streaming Intro	1	399.00		2024-01-31	Philadelphia
392	CUST01263	AWS Foundations	4	310.45	1241.80	2025-06-07	Minneapolis
393	CUST02578	SQL for Analysts	1	149.00	149.00	10-08-2025	New York
394	CUST00722	Data Governance 101	1	220.10	220.10	2024-09-07	Phoenix
395	CUST00580	ETL Pipelines 101	6	245.60	1473.60	2025-11-02	Atlanta
396	CUST05242	SQL for Analysts	1	149.00	149.00	2025-08-08	Seattle
397	CUST00753	Python for Data Engineers	1	289.99	289.99	04/21/2025	Chicago
398	CUST00131	Data Warehousing 101	2	275.30	550.60	25-10-2024	Chicago
399	CUST06034	Data Modeling Basics	4	178.25	713.00	19-07-2024	Boston
400	CUST00392	Cloud Fundamentals	5	199.50		20-12-2024	Houston
401	CUST06165	Data Governance 101	6	220.10	1320.60	2024-11-10	Boston
402	CUST02333	Kafka Streaming Intro	3	399.00	1197.00	2024-04-05	Boston
403	CUST06103	AWS Foundations	6	310.45	1862.70	27-03-2024	Austin
404	CUST01021	Python for Data Engineers	6	289.99	1739.94	2024-05-13	Portland
405	CUST06439	Kafka Streaming Intro	6	399.00	2394.00	2024-11-30	Portland
100008	CUST06439	Kafka Streaming Intro	6	399.00	2394.00	2024-11-30	Portland
406	CUST02231	Airflow Fundamentals	5	265.75	1328.75	2024-04-21	Denver
407	CUST01979	ETL Pipelines 101	3	245.60		2024-07-31	San Diego
100009	CUST01979	ETL Pipelines 101	3	245.60		2024-07-31	San Diego
408	CUST02583	Airflow Fundamentals	6	265.75	1594.50	11/07/2024	Seattle
409	CUST02431	Big Data Essentials	6	421.85	2531.10	2024/09/11	Dallas
410	CUST04263	Data Governance 101	2	220.10	440.20	2024/02/01	San Diego
411	CUST01552	AWS Foundations	1	310.45	310.45	2024-05-23	Seattle
412	CUST02142	Cloud Fundamentals	4	199.50	798.00	16-01-2025	San Francisco
413	CUST01229	Spark Intro	1	356.94		07/21/2024	San Diego
414	CUST05433	Big Data Essentials	1	421.85	421.85	2025-04-17	Philadelphia
415	CUST00484	Python for Data Engineers	6	289.99	1739.94	2025-03-12	Miami
416	CUST07308	GenAI for Engineers	2	349.50	699.00	05-02-2024	Boston
417	CUST07849	Spark Intro	1	356.94	356.94	2024-10-13	Philadelphia
418	CUST08615	Cloud Fundamentals	6	199.50	1197.00	07/10/2025	Dallas
419	CUST08922	Airflow Fundamentals	4	265.75	1063.00	12/18/2024	Atlanta
420	CUST05225	Data Modeling Basics	2	178.25	356.50	01/31/2024	Portland
421	CUST08675	Data Warehousing 101	5	275.30	1376.50	2024/08/26	New York
422	CUST08744	Data Governance 101	6	220.10	1320.60	02/27/2024	Boston
423	CUST06364	Data Warehousing 101	2	275.30	550.60	2024-06-29	Atlanta
424	CUST00463	Kafka Streaming Intro	6	399.00	2394.00	12/26/2024	Austin
425	CUST08065	ETL Pipelines 101	3	245.60	736.80	2024-06-28	San Francisco
426	CUST00327	ETL Pipelines 101	4	245.60	982.40	2024-01-01	Miami
427	CUST02908	GenAI for Engineers	3	349.50	1048.50	2024-03-01	Austin
428	CUST05979	Big Data Essentials	3	421.85	1265.55	12/22/2025	Dallas
429	CUST05286	Hadoop Basics	2	63.01	126.02	03/23/2025	Minneapolis
430	CUST05847	Cloud Fundamentals	6	199.50	1197.00	08/26/2025	Dallas
431	CUST02087	Hadoop Basics	6	63.01	378.06	01/02/2024	Dallas
432	CUST00531	Hadoop Basics	5	63.01		11/21/2024	Boston
433	CUST08130	Hadoop Basics	3	63.01	189.03	2024-03-20	Atlanta
434	CUST01454	Data Governance 101	6	220.10	1320.60	17-11-2025	Atlanta
435	CUST04089	Kafka Streaming Intro	1	399.00		2024-12-24	New York
436	CUST07180	Kafka Streaming Intro	4	399.00	1596.00	06/19/2024	Minneapolis
437	CUST06150	Big Data Essentials	4	421.85		14-08-2025	Boston
438	CUST00548	SQL for Analysts	1	149.00	149.00	2024-11-22	New York
439	CUST06152	Hadoop Basics	6	63.01	378.06	2024-03-17	San Francisco
440	CUST07910	Kafka Streaming Intro	1	399.00	399.00	03/17/2025	Denver
441	CUST00878	Big Data Essentials	3	421.85	1265.55	2024/07/29	Philadelphia
442	CUST08850	SQL for Analysts	6	149.00	894.00	2024-10-15	New York
443	CUST08044	Hadoop Basics	1	63.01	63.01	2025-01-04	San Francisco
444	CUST07870	Cloud Fundamentals	1	199.50	199.50	2024-01-27	Chicago
445	CUST01893	SQL for Analysts	4	149.00	596.00	2025-04-27	Portland
446	CUST03030	Data Warehousing 101	4	275.30	1101.20	2025-01-13	Seattle
100010	CUST03030	Data Warehousing 101	4	275.30	1101.20	2025-01-13	Seattle
447	CUST03707	Data Governance 101	3	220.10	660.30	2025-07-31	New York
448	CUST08872	Python for Data Engineers	5	289.99	1449.95	20-08-2024	Dallas
449	CUST08774	NoSQL Essentials	4	199.99	799.96	08/09/2025	Minneapolis
450	CUST00569	ETL Pipelines 101	5	245.60	1228.00	06/13/2025	Austin
451	CUST02833	Hadoop Basics	2	63.01	126.02	2024-07-16	Philadelphia
452	CUST03309	Data Governance 101	6	220.10	1320.60	05/31/2024	Portland
453	CUST01098	Big Data Essentials	4	421.85	1687.40	2025-07-23	Atlanta
454	CUST00203	Airflow Fundamentals	6	265.75		30-09-2025	Philadelphia
455	CUST01642	GenAI for Engineers	1	349.50	349.50	07/30/2025	Chicago
456	CUST06733	SQL for Analysts		149.00		2025-11-01	Minneapolis
457	CUST02357	Data Modeling Basics	5	178.25	891.25	28-11-2025	Seattle
458	CUST03893	Spark Intro		356.94		05/01/2025	Phoenix
459	CUST04966	SQL for Analysts	3	149.00	447.00	05/18/2025	New York
460	CUST04924	Kafka Streaming Intro	4	399.00		2024-11-24	Philadelphia
461	CUST07238	Cloud Fundamentals	4	199.50	798.00	05/11/2025	Phoenix
462	CUST02605	Big Data Essentials	3	421.85	1265.55	2025-12-27	Austin
463	CUST00475	Hadoop Basics		63.01		07/24/2024	Boston
464	CUST05905	Kafka Streaming Intro	2	399.00	798.00	2024-10-07	San Diego
465	CUST02030	NoSQL Essentials	1	199.99	199.99	2024-09-04	San Diego
466	CUST05731	Data Warehousing 101	2	275.30	550.60	21-09-2024	San Francisco
467	CUST02670	Data Governance 101	5	220.10	1100.50	08/07/2024	Boston
468	CUST06710	ETL Pipelines 101	1	245.60	245.60	2025-11-29	Austin
469	CUST00139	Cloud Fundamentals	3	199.50	598.50	09/14/2025	Chicago
470	CUST04512	Python for Data Engineers	4	289.99	1159.96	2024-12-23	Miami
471	CUST06507	Data Modeling Basics	1	178.25	178.25	2024-01-08	Phoenix
472	CUST04632	SQL for Analysts	6	149.00	894.00	2024-04-20	Atlanta
473	CUST04537	SQL for Analysts	6	149.00	894.00	2025/12/29	Chicago
474	CUST03938	GenAI for Engineers	1	349.50	349.50	2025-09-06	Atlanta
475	CUST08149	SQL for Analysts	3	149.00	447.00	2025-03-04	Seattle
476	CUST03112	Data Warehousing 101	6	275.30	1651.80	2025-12-31	Minneapolis
477	CUST08312	SQL for Analysts	2	149.00	298.00	11/04/2025	Denver
478	CUST04238	Kafka Streaming Intro	5	399.00	1995.00	07/06/2024	Atlanta
479	CUST03660	Kafka Streaming Intro	3	399.00	1197.00	03/06/2025	Atlanta
480	CUST07599	Data Governance 101	1	220.10	220.10	2025-04-26	San Francisco
481	CUST01964	Data Governance 101	6	220.10	1320.60	2025-01-25	Philadelphia
482	CUST02251	Cloud Fundamentals	3	199.50	598.50	2025/02/23	San Diego
483	CUST02955	Airflow Fundamentals	1	265.75		2025-05-14	Denver
484	CUST07407	SQL for Analysts	2	149.00	298.00	21-06-2024	Denver
485	CUST01443	Hadoop Basics	5	63.01	315.05	20-03-2025	Dallas
486	CUST00077	Spark Intro	5	356.94	1784.70	23-07-2024	Houston
487	CUST08701	Cloud Fundamentals	1	199.50	199.50	2025-11-23	Boston
488	CUST05114	Hadoop Basics	1	63.01	63.01	2025-01-27	Chicago
489	CUST04886	SQL for Analysts	4	149.00	596.00	16-06-2025	Atlanta
490	CUST02193	Data Warehousing 101	4	275.30	1101.20	01/02/2025	Denver
491	CUST06610	Spark Intro	2	356.94		17-08-2024	Austin
492	CUST08268	Hadoop Basics	1	63.01	63.01	10-01-2025	Seattle
493	CUST08762	Data Modeling Basics	1	178.25		2025/08/31	New York
494	CUST01898	Python for Data Engineers	4	289.99	1159.96	2025-01-24	Portland
495	CUST00153	SQL for Analysts	4	149.00	596.00	2025-11-08	Portland
496	CUST06863	Data Governance 101	1	220.10	220.10	07-06-2025	New York
497	CUST08155	Cloud Fundamentals	5	199.50	997.50	07/23/2024	Miami
498	CUST02628	Spark Intro	5	356.94		05/23/2025	Minneapolis
499	CUST01459	GenAI for Engineers	1	349.50	349.50	10-08-2025	Austin
500	CUST01230	Kafka Streaming Intro	6	399.00	2394.00	04/13/2024	Boston
501	CUST04328	AWS Foundations	1	310.45	310.45	04/12/2024	Seattle
502	CUST05124	Python for Data Engineers		289.99		2024-04-28	Seattle
100011	CUST05124	Python for Data Engineers		289.99		2024-04-28	Seattle
503	CUST02794	Data Warehousing 101	3	275.30		2025/03/24	Portland
504	CUST05616	Hadoop Basics	1	63.01	63.01	2025-02-14	San Diego
505	CUST07836	Airflow Fundamentals	4	265.75	1063.00	10/26/2025	Denver
506	CUST00961	Data Governance 101	2	220.10	440.20	2024-04-16	Minneapolis
100012	CUST00961	Data Governance 101	2	220.10	440.20	2024-04-16	Minneapolis
507	CUST02970	Data Modeling Basics	4	178.25	713.00	02-01-2025	Austin
508	CUST06739	AWS Foundations		310.45		2024-03-05	Atlanta
509	CUST08599	Airflow Fundamentals	6	265.75	1594.50	13-08-2025	Boston
510	CUST05543	ETL Pipelines 101	5	245.60	1228.00	05-12-2025	New York
511	CUST07896	Data Warehousing 101	6	275.30	1651.80	23-11-2025	Austin
512	CUST00895	Spark Intro	6	356.94	2141.64	2024-06-09	Minneapolis
513	CUST01227	Airflow Fundamentals	4	265.75	1063.00	2024-11-24	Portland
514	CUST06204	Python for Data Engineers	2	289.99	579.98	2024-03-21	San Diego
515	CUST05179	Big Data Essentials	4	421.85	1687.40	2025-10-31	Dallas
516	CUST00003	Data Governance 101	1	220.10	220.10	2025/09/10	Chicago
517	CUST07475	Data Warehousing 101	3	275.30	825.90	02/25/2024	San Diego
518	CUST07752	Kafka Streaming Intro	6	399.00	2394.00	07-01-2025	New York
519	CUST00036	Data Warehousing 101	3	275.30	825.90	2025/10/10	Chicago
520	CUST01742	Spark Intro	2	356.94	713.88	2025-05-19	Philadelphia
521	CUST03073	Big Data Essentials	4	421.85		2024-08-08	Miami
522	CUST06791	Spark Intro	6	356.94	2141.64	19-11-2025	San Diego
523	CUST08261	Hadoop Basics	4	63.01	252.04	2024-01-05	Seattle
524	CUST07913	GenAI for Engineers	5	349.50		30-06-2024	Denver
525	CUST06348	NoSQL Essentials	5	199.99	999.95	09/12/2025	Dallas
526	CUST04068	SQL for Analysts	4	149.00		2024/12/17	San Diego
527	CUST08394	SQL for Analysts	6	149.00	894.00	07/14/2025	Miami
528	CUST04761	NoSQL Essentials	3	199.99	599.97	2025-11-19	Denver
529	CUST05282	Kafka Streaming Intro	1	399.00	399.00	26-12-2024	Philadelphia
530	CUST08748	SQL for Analysts	4	149.00		2024-01-14	Houston
531	CUST00928	Cloud Fundamentals	3	199.50		2024/06/13	Portland
532	CUST04836	Cloud Fundamentals	5	199.50	997.50	2024-02-03	San Diego
533	CUST03676	Kafka Streaming Intro	6	399.00		2025-07-28	Chicago
534	CUST06252	Python for Data Engineers		289.99		2025-12-02	Seattle
535	CUST07260	Data Governance 101	2	220.10	440.20	10-10-2025	Phoenix
536	CUST03219	Airflow Fundamentals	6	265.75		2024-07-17	Denver
537	CUST02848	Kafka Streaming Intro	5	399.00	1995.00	2024-05-02	Philadelphia
538	CUST02637	Data Modeling Basics		178.25		2024-01-06	Austin
539	CUST00834	Airflow Fundamentals	6	265.75	1594.50	09/22/2025	Chicago
540	CUST05867	Big Data Essentials	6	421.85	2531.10	2024-11-21	Denver
541	CUST02612	Python for Data Engineers	5	289.99	1449.95	2025-07-03	Phoenix
542	CUST05438	Data Warehousing 101	3	275.30	825.90	2024-10-27	Minneapolis
543	CUST00145	Big Data Essentials	6	421.85	2531.10	2024-12-20	Boston
544	CUST05259	Python for Data Engineers		289.99		2025-01-30	Chicago
545	CUST06144	ETL Pipelines 101	5	245.60	1228.00	2025-04-01	Chicago
546	CUST08420	Big Data Essentials	1	421.85	421.85	2024/06/20	Houston
547	CUST03493	Data Governance 101	6	220.10	1320.60	03/10/2025	Miami
548	CUST07131	NoSQL Essentials	1	199.99		2025-12-03	San Diego
549	CUST01201	Spark Intro	2	356.94	713.88	14-09-2024	Boston
550	CUST07392	NoSQL Essentials	4	199.99	799.96	2025-03-19	Dallas
100013	CUST07392	NoSQL Essentials	4	199.99	799.96	2025-03-19	Dallas
551	CUST01037	Airflow Fundamentals	6	265.75	1594.50	2025-08-22	San Francisco
552	CUST04749	Airflow Fundamentals	6	265.75	1594.50	04-11-2024	Chicago
553	CUST06474	Data Governance 101	6	220.10	1320.60	2024-02-01	Boston
554	CUST08942	SQL for Analysts	6	149.00		2024-05-27	Phoenix
555	CUST02317	Big Data Essentials	1	421.85	421.85	06-01-2024	Dallas
556	CUST04993	Cloud Fundamentals	6	199.50	1197.00	2024-12-18	Austin
557	CUST04141	Cloud Fundamentals	1	199.50	199.50	04-07-2024	Seattle
558	CUST08993	AWS Foundations	6	310.45	1862.70	2025-07-16	San Francisco
559	CUST07983	Data Warehousing 101	3	275.30	825.90	11-05-2024	Boston
560	CUST03171	Data Warehousing 101	4	275.30	1101.20	2025-04-06	Chicago
561	CUST05972	Airflow Fundamentals	3	265.75	797.25	2025-03-14	Atlanta
562	CUST07146	SQL for Analysts	3	149.00	447.00	17-05-2024	Atlanta
563	CUST05878	Airflow Fundamentals	3	265.75		13-05-2025	Denver
564	CUST04598	Data Governance 101	2	220.10	440.20	2025-07-05	San Francisco
565	CUST08310	NoSQL Essentials	1	199.99	199.99	18-08-2025	Miami
566	CUST08905	GenAI for Engineers	5	349.50	1747.50	28-04-2025	Austin
567	CUST04768	Hadoop Basics	4	63.01		2025-05-28	Dallas
568	CUST03914	Data Governance 101	5	220.10	1100.50	2025-12-01	Austin
569	CUST02396	Kafka Streaming Intro	6	399.00	2394.00	05/10/2025	Seattle
570	CUST01030	SQL for Analysts	3	149.00	447.00	2024-08-27	Miami
571	CUST06359	AWS Foundations	4	310.45	1241.80	2024-02-17	Atlanta
572	CUST04481	Data Governance 101	6	220.10	1320.60	26-09-2024	Denver
573	CUST01276	ETL Pipelines 101	3	245.60	736.80	2025/01/20	Boston
574	CUST05654	AWS Foundations	4	310.45	1241.80	2025-09-10	Austin
575	CUST08431	NoSQL Essentials	3	199.99	599.97	2024-08-04	Denver
576	CUST01939	NoSQL Essentials	2	199.99	399.98	02/28/2025	New York
577	CUST03453	Data Modeling Basics	2	178.25		10/24/2025	Houston
578	CUST02640	Hadoop Basics	6	63.01	378.06	2025-06-08	Austin
579	CUST02950	ETL Pipelines 101	4	245.60	982.40	2025/09/05	Houston
580	CUST04645	Big Data Essentials	2	421.85	843.70	04-04-2025	Minneapolis
581	CUST06731	Data Modeling Basics	2	178.25	356.50	08/19/2025	Denver
582	CUST02748	Kafka Streaming Intro	6	399.00	2394.00	12/16/2024	San Francisco
583	CUST01779	Spark Intro	2	356.94	713.88	06/19/2025	Philadelphia
100014	CUST01779	Spark Intro	2	356.94	713.88	06/19/2025	Philadelphia
584	CUST02907	AWS Foundations	5	310.45	1552.25	2025-09-06	New York
585	CUST08836	Data Governance 101	1	220.10		25-11-2025	Philadelphia
586	CUST08681	Python for Data Engineers	2	289.99	579.98	05/08/2025	Dallas
587	CUST01601	Python for Data Engineers	2	289.99		2024-09-17	Boston
588	CUST08909	Python for Data Engineers	3	289.99		2024-07-12	Houston
589	CUST00118	Python for Data Engineers	6	289.99		29-07-2024	Atlanta
590	CUST06981	NoSQL Essentials	5	199.99	999.95	2024-09-16	Philadelphia
591	CUST06512	Airflow Fundamentals	2	265.75	531.50	27-02-2025	Minneapolis
592	CUST07926	SQL for Analysts	3	149.00	447.00	2025-08-14	Dallas
593	CUST01952	Kafka Streaming Intro	2	399.00	798.00	04/02/2025	Denver
594	CUST05545	Airflow Fundamentals	5	265.75	1328.75	20-09-2025	Seattle
595	CUST00087	Airflow Fundamentals	1	265.75	265.75	2024-05-28	Philadelphia
596	CUST06076	Big Data Essentials	5	421.85	2109.25	08-02-2024	Dallas
597	CUST00942	Airflow Fundamentals	2	265.75	531.50	2025-10-17	Houston
598	CUST08490	SQL for Analysts	2	149.00	298.00	02/04/2024	Boston
599	CUST05894	Cloud Fundamentals	6	199.50	1197.00	2024/01/01	San Francisco
600	CUST05786	NoSQL Essentials	4	199.99		19-02-2025	Houston
601	CUST01478	ETL Pipelines 101	3	245.60	736.80	07/26/2025	Phoenix
602	CUST03708	Data Modeling Basics	2	178.25	356.50	04/10/2025	Houston
603	CUST01745	ETL Pipelines 101	1	245.60	245.60	2025-05-30	New York
604	CUST08814	Data Governance 101	5	220.10	1100.50	13-09-2024	Dallas
605	CUST05566	Airflow Fundamentals	4	265.75	1063.00	2025-11-28	Houston
606	CUST06270	NoSQL Essentials	2	199.99	399.98	24-11-2025	Atlanta
607	CUST08777	Spark Intro	6	356.94	2141.64	2024-09-26	San Francisco
608	CUST05604	Big Data Essentials	5	421.85	2109.25	2024-07-01	Phoenix
609	CUST02995	Kafka Streaming Intro	6	399.00	2394.00	2024-07-13	Miami
610	CUST04349	Cloud Fundamentals	2	199.50		07/26/2024	Phoenix
611	CUST01286	NoSQL Essentials	6	199.99	1199.94	19-05-2025	Seattle
612	CUST05168	AWS Foundations	5	310.45	1552.25	2024-10-08	Portland
613	CUST02102	Spark Intro	5	356.94	1784.70	2025-03-09	Seattle
614	CUST02864	AWS Foundations	1	310.45		2025-12-16	Atlanta
615	CUST03453	Python for Data Engineers	5	289.99	1449.95	2024-04-13	Portland
616	CUST04414	AWS Foundations	5	310.45	1552.25	2024-12-17	Minneapolis
617	CUST06100	Data Warehousing 101	4	275.30	1101.20	2024-10-13	Austin
618	CUST01637	Kafka Streaming Intro	3	399.00	1197.00	29-08-2024	Dallas
619	CUST02451	AWS Foundations	1	310.45	310.45	2024-06-29	Austin
620	CUST08471	ETL Pipelines 101	6	245.60	1473.60	11/19/2024	Chicago
621	CUST00782	Python for Data Engineers	1	289.99	289.99	2025-12-08	Miami
622	CUST01578	AWS Foundations	6	310.45	1862.70	2024-12-08	Phoenix
623	CUST04223	Data Warehousing 101	1	275.30	275.30	2025-02-25	Miami
624	CUST08822	Hadoop Basics	3	63.01	189.03	2024-12-29	Minneapolis
625	CUST01285	Python for Data Engineers	5	289.99	1449.95	2024-10-20	Austin
626	CUST05528	Python for Data Engineers	6	289.99	1739.94	19-09-2025	San Francisco
627	CUST05137	Data Warehousing 101	6	275.30	1651.80	25-10-2024	Dallas
628	CUST05951	Kafka Streaming Intro	5	399.00	1995.00	2025/06/17	Philadelphia
629	CUST02049	Kafka Streaming Intro	2	399.00	798.00	2025-11-08	San Francisco
630	CUST01566	Big Data Essentials	4	421.85	1687.40	2025-07-15	Dallas
631	CUST01703	SQL for Analysts	5	149.00	745.00	2024-06-08	Dallas
632	CUST04656	AWS Foundations		310.45		2024-05-09	Denver
633	CUST05329	Data Governance 101	4	220.10		2025/04/23	Portland
634	CUST08836	Hadoop Basics	5	63.01	315.05	2025-09-03	Philadelphia
635	CUST05074	GenAI for Engineers	3	349.50	1048.50	2025-05-08	San Francisco
636	CUST04257	Hadoop Basics	3	63.01	189.03	2024-01-11	Austin
637	CUST00137	Kafka Streaming Intro	4	399.00	1596.00	2025-05-03	Philadelphia
638	CUST00119	ETL Pipelines 101	3	245.60	736.80	2024-07-12	Philadelphia
639	CUST06386	Data Governance 101	4	220.10	880.40	2024-08-13	Philadelphia
640	CUST04455	SQL for Analysts	6	149.00		06/28/2025	Philadelphia
641	CUST02239	SQL for Analysts	1	149.00	149.00	2025-10-14	San Diego
642	CUST03077	Data Warehousing 101	1	275.30		2024-06-04	Houston
643	CUST04411	Hadoop Basics	6	63.01		24-03-2025	Boston
644	CUST03559	Data Warehousing 101	4	275.30	1101.20	11/15/2024	Minneapolis
645	CUST00520	Data Warehousing 101	1	275.30	275.30	2024-05-29	Dallas
646	CUST03149	GenAI for Engineers	3	349.50	1048.50	01/25/2025	New York
647	CUST06305	Airflow Fundamentals	4	265.75	1063.00	10-09-2024	Seattle
